attendance_id,student_id,course_id,class_date,status
5875,118,7,2025-03-10,Present
5876,118,7,2025-03-01,Absent
5877,118,7,2025-01-27,Present
5878,118,7,2025-03-02,Present
5879,118,7,2025-01-23,Absent
5880,118,7,2025-03-03,Absent
5881,118,4,2025-01-04,Absent
5882,118,4,2025-02-22,Present
5883,118,4,2025-02-14,Absent
5884,118,4,2025-02-06,Absent
5885,118,4,2025-02-08,Present
5886,118,4,2025-03-03,Absent
5887,118,4,2025-03-01,Absent
5888,118,4,2025-03-07,Absent
5889,118,4,2025-03-27,Present
5890,118,4,2025-03-08,Absent
5891,118,9,2025-01-16,Absent
5892,118,9,2025-03-21,Absent
5893,118,9,2025-03-19,Absent
5894,118,9,2025-01-18,Present
5895,118,9,2025-03-21,Absent
5896,118,9,2025-01-31,Present
5897,118,9,2025-01-10,Absent
5898,118,9,2025-01-06,Absent
5899,118,9,2025-03-01,Present
5900,118,9,2025-01-11,Absent
5901,119,10,2025-01-05,Present
5902,119,10,2025-02-24,Present
5903,119,10,2025-03-24,Absent
5904,119,10,2025-01-13,Absent
5905,119,10,2025-03-08,Absent
5906,119,10,2025-03-15,Absent
5907,119,10,2025-01-14,Absent
5908,119,10,2025-03-22,Absent
5909,119,10,2025-01-24,Absent
5910,119,10,2025-02-24,Absent
5911,119,1,2025-02-19,Present
5912,119,1,2025-01-15,Absent
5913,119,1,2025-01-07,Present
5914,119,1,2025-03-09,Absent
5915,119,1,2025-03-07,Present
5916,119,1,2025-02-08,Present
5917,119,1,2025-03-27,Present
5918,119,1,2025-01-14,Present
5919,119,1,2025-02-24,Present
5920,119,1,2025-03-20,Absent
5921,119,8,2025-02-16,Absent
5922,119,8,2025-01-09,Absent
5923,119,8,2025-02-10,Absent
5924,119,8,2025-03-04,Absent
5925,119,8,2025-01-20,Absent
5926,119,8,2025-01-07,Absent
5927,119,8,2025-02-15,Absent
5928,119,8,2025-03-06,Absent
5929,119,8,2025-02-24,Present
5930,119,8,2025-03-11,Absent
5931,119,7,2025-01-06,Present
5932,119,7,2025-01-23,Present
5933,119,7,2025-01-27,Absent
5934,119,7,2025-02-09,Present
5935,119,7,2025-02-17,Present
5936,119,7,2025-02-18,Absent
5937,119,7,2025-02-26,Absent
5938,119,7,2025-01-07,Absent
5939,119,7,2025-03-07,Absent
5940,119,7,2025-01-01,Absent
5941,119,6,2025-03-23,Present
5942,119,6,2025-02-05,Absent
5943,119,6,2025-02-08,Absent
5944,119,6,2025-03-20,Present
5945,119,6,2025-03-15,Present
5946,119,6,2025-03-19,Absent
5947,119,6,2025-03-08,Present
5948,119,6,2025-03-12,Absent
5949,119,6,2025-02-23,Present
5950,119,6,2025-03-26,Present
5951,120,5,2025-03-17,Absent
5952,120,5,2025-02-19,Absent
5953,120,5,2025-01-23,Present
5954,120,5,2025-02-02,Absent
5955,120,5,2025-01-26,Present
5956,120,5,2025-03-23,Present
5957,120,5,2025-01-10,Present
5958,120,5,2025-01-09,Present
5959,120,5,2025-02-21,Present
5960,120,5,2025-01-20,Absent
5961,120,8,2025-02-19,Absent
5962,120,8,2025-03-03,Present
5963,120,8,2025-02-11,Present
5964,120,8,2025-01-10,Absent
5965,120,8,2025-01-23,Present
5966,120,8,2025-02-17,Absent
5967,120,8,2025-02-19,Absent
5968,120,8,2025-03-02,Absent
5969,120,8,2025-03-09,Absent
5970,120,8,2025-02-17,Absent
5971,120,9,2025-01-14,Absent
5972,120,9,2025-03-05,Present
5973,120,9,2025-02-13,Present
5974,120,9,2025-02-07,Absent
5975,120,9,2025-02-24,Present
5976,120,9,2025-02-18,Absent
5977,120,9,2025-02-05,Present
5978,120,9,2025-02-17,Absent
5979,120,9,2025-02-01,Absent
5980,120,9,2025-02-26,Present
5981,120,6,2025-02-19,Present
5982,120,6,2025-02-05,Absent
5983,120,6,2025-03-16,Present
5984,120,6,2025-01-08,Present
5985,120,6,2025-03-06,Present
5986,120,6,2025-01-25,Absent
5987,120,6,2025-02-05,Absent
5988,120,6,2025-01-10,Absent
5989,120,6,2025-02-26,Absent
5990,120,6,2025-02-28,Present
5991,120,7,2025-03-04,Present
5992,120,7,2025-03-11,Absent
5993,120,7,2025-03-28,Present
5994,120,7,2025-02-08,Present
5995,120,7,2025-01-09,Present
5996,120,7,2025-03-04,Absent
5997,120,7,2025-01-12,Present
5998,120,7,2025-02-08,Present
5999,120,7,2025-03-12,Absent
6000,120,7,2025-01-04,Present
6001,121,4,2025-01-19,Present
6002,121,4,2025-02-03,Present
6003,121,4,2025-01-18,Present
6004,121,4,2025-02-06,Present
6005,121,4,2025-03-30,Present
6006,121,4,2025-03-05,Absent
6007,121,4,2025-02-21,Absent
6008,121,4,2025-02-26,Absent
6009,121,4,2025-03-24,Present
6010,121,4,2025-01-05,Present
6011,121,10,2025-01-11,Present
6012,121,10,2025-03-11,Absent
6013,121,10,2025-02-14,Present
6014,121,10,2025-01-12,Absent
6015,121,10,2025-02-12,Present
6016,121,10,2025-01-03,Absent
6017,121,10,2025-02-27,Present
6018,121,10,2025-01-26,Absent
6019,121,10,2025-01-20,Present
6020,121,10,2025-01-07,Present
6021,121,6,2025-01-07,Absent
6022,121,6,2025-02-08,Absent
6023,121,6,2025-03-28,Present
6024,121,6,2025-01-27,Present
6025,121,6,2025-02-19,Present
6026,121,6,2025-03-30,Absent
6027,121,6,2025-01-31,Present
6028,121,6,2025-03-03,Present
6029,121,6,2025-02-05,Present
6030,121,6,2025-01-09,Present
6031,121,9,2025-03-25,Present
6032,121,9,2025-03-05,Absent
6033,121,9,2025-03-01,Absent
6034,121,9,2025-01-31,Absent
6035,121,9,2025-01-21,Absent
6036,121,9,2025-01-12,Absent
6037,121,9,2025-01-02,Absent
6038,121,9,2025-02-06,Absent
6039,121,9,2025-01-29,Absent
6040,121,9,2025-03-13,Absent
6041,121,8,2025-02-02,Absent
6042,121,8,2025-02-18,Present
6043,121,8,2025-02-03,Absent
6044,121,8,2025-03-12,Absent
6045,121,8,2025-03-04,Absent
6046,121,8,2025-02-13,Present
6047,121,8,2025-03-12,Absent
6048,121,8,2025-02-25,Absent
6049,121,8,2025-01-15,Present
6050,121,8,2025-03-22,Present
6051,122,4,2025-03-28,Absent
6052,122,4,2025-02-08,Absent
6053,122,4,2025-01-11,Present
6054,122,4,2025-01-31,Present
6055,122,4,2025-03-27,Present
6056,122,4,2025-03-16,Absent
6057,122,4,2025-02-14,Present
6058,122,4,2025-02-08,Absent
6059,122,4,2025-02-06,Absent
6060,122,4,2025-03-11,Absent
6061,122,9,2025-01-18,Absent
6062,122,9,2025-03-04,Present
6063,122,9,2025-02-20,Present
6064,122,9,2025-01-15,Absent
6065,122,9,2025-03-17,Present
6066,122,9,2025-02-05,Absent
6067,122,9,2025-01-09,Present
6068,122,9,2025-01-19,Absent
6069,122,9,2025-01-12,Absent
6070,122,9,2025-01-05,Present
6071,122,5,2025-03-03,Absent
6072,122,5,2025-02-02,Absent
6073,122,5,2025-01-01,Present
6074,122,5,2025-02-08,Absent
6075,122,5,2025-02-27,Absent
6076,122,5,2025-01-30,Absent
6077,122,5,2025-01-26,Present
6078,122,5,2025-01-05,Absent
6079,122,5,2025-03-05,Absent
6080,122,5,2025-01-13,Present
6081,122,6,2025-03-11,Present
6082,122,6,2025-01-26,Present
6083,122,6,2025-02-20,Present
6084,122,6,2025-02-07,Absent
6085,122,6,2025-02-08,Present
6086,122,6,2025-02-09,Absent
6087,122,6,2025-02-28,Absent
6088,122,6,2025-01-27,Present
6089,122,6,2025-01-24,Absent
6090,122,6,2025-03-25,Present
6091,122,1,2025-01-14,Absent
6092,122,1,2025-03-18,Present
6093,122,1,2025-01-07,Present
6094,122,1,2025-02-12,Present
6095,122,1,2025-03-23,Present
6096,122,1,2025-01-17,Present
6097,122,1,2025-01-14,Present
6098,122,1,2025-03-22,Absent
6099,122,1,2025-02-07,Present
6100,122,1,2025-03-17,Present
6101,123,1,2025-03-27,Absent
6102,123,1,2025-01-12,Absent
6103,123,1,2025-03-23,Absent
6104,123,1,2025-01-26,Present
6105,123,1,2025-03-23,Absent
6106,123,1,2025-03-24,Absent
6107,123,1,2025-03-21,Present
6108,123,1,2025-01-31,Present
6109,123,1,2025-02-25,Absent
6110,123,1,2025-01-10,Present
6111,123,4,2025-02-01,Absent
6112,123,4,2025-02-12,Present
6113,123,4,2025-03-15,Present
6114,123,4,2025-02-06,Absent
6115,123,4,2025-02-13,Absent
6116,123,4,2025-01-06,Absent
6117,123,4,2025-03-14,Absent
6118,123,4,2025-01-05,Present
6119,123,4,2025-03-07,Present
6120,123,4,2025-01-28,Absent
6121,123,6,2025-01-15,Present
6122,123,6,2025-02-03,Absent
6123,123,6,2025-02-17,Present
6124,123,6,2025-01-13,Present
6125,123,6,2025-03-21,Present
6126,123,6,2025-03-27,Absent
6127,123,6,2025-02-06,Present
6128,123,6,2025-01-13,Present
6129,123,6,2025-02-26,Absent
6130,123,6,2025-02-08,Present
6131,123,7,2025-01-22,Absent
6132,123,7,2025-02-13,Absent
6133,123,7,2025-01-30,Present
6134,123,7,2025-03-10,Absent
6135,123,7,2025-02-28,Present
6136,123,7,2025-02-18,Present
6137,123,7,2025-01-03,Absent
6138,123,7,2025-03-03,Absent
6139,123,7,2025-01-10,Absent
6140,123,7,2025-01-10,Absent
6141,123,8,2025-01-22,Present
6142,123,8,2025-01-25,Present
6143,123,8,2025-01-03,Present
6144,123,8,2025-01-22,Absent
6145,123,8,2025-02-18,Present
6146,123,8,2025-01-14,Absent
6147,123,8,2025-02-18,Absent
6148,123,8,2025-03-12,Present
6149,123,8,2025-03-14,Absent
6150,123,8,2025-01-31,Present
6151,124,8,2025-03-17,Absent
6152,124,8,2025-01-26,Absent
6153,124,8,2025-02-18,Present
6154,124,8,2025-02-09,Absent
6155,124,8,2025-03-28,Present
6156,124,8,2025-03-08,Present
6157,124,8,2025-01-07,Absent
6158,124,8,2025-02-24,Absent
6159,124,8,2025-01-26,Present
6160,124,8,2025-01-30,Absent
6161,124,5,2025-03-01,Absent
6162,124,5,2025-02-06,Present
6163,124,5,2025-02-26,Absent
6164,124,5,2025-03-24,Absent
6165,124,5,2025-02-21,Absent
6166,124,5,2025-03-20,Present
6167,124,5,2025-03-20,Absent
6168,124,5,2025-02-16,Present
6169,124,5,2025-03-27,Present
6170,124,5,2025-01-26,Present
6171,124,2,2025-02-10,Present
6172,124,2,2025-01-24,Present
6173,124,2,2025-01-12,Absent
6174,124,2,2025-01-02,Absent
6175,124,2,2025-02-16,Absent
6176,124,2,2025-01-15,Present
6177,124,2,2025-02-09,Present
6178,124,2,2025-03-16,Absent
6179,124,2,2025-01-31,Absent
6180,124,2,2025-02-13,Absent
6181,124,6,2025-01-12,Absent
6182,124,6,2025-03-20,Absent
6183,124,6,2025-02-02,Absent
6184,124,6,2025-03-22,Absent
6185,124,6,2025-03-24,Present
6186,124,6,2025-03-17,Absent
6187,124,6,2025-03-29,Absent
6188,124,6,2025-01-11,Present
6189,124,6,2025-01-18,Absent
6190,124,6,2025-03-26,Present
6191,124,10,2025-01-05,Present
6192,124,10,2025-03-05,Absent
6193,124,10,2025-03-15,Present
6194,124,10,2025-01-27,Absent
6195,124,10,2025-02-05,Absent
6196,124,10,2025-01-13,Present
6197,124,10,2025-03-10,Present
6198,124,10,2025-02-18,Absent
6199,124,10,2025-03-28,Absent
6200,124,10,2025-02-01,Absent
6201,125,2,2025-03-23,Present
6202,125,2,2025-01-12,Present
6203,125,2,2025-03-30,Present
6204,125,2,2025-03-14,Present
6205,125,2,2025-03-23,Present
6206,125,2,2025-01-09,Absent
6207,125,2,2025-03-17,Present
6208,125,2,2025-03-16,Present
6209,125,2,2025-02-05,Absent
6210,125,2,2025-01-02,Absent
6211,125,9,2025-03-20,Present
6212,125,9,2025-01-10,Present
6213,125,9,2025-03-29,Present
6214,125,9,2025-03-28,Absent
6215,125,9,2025-03-26,Absent
6216,125,9,2025-01-08,Present
6217,125,9,2025-03-28,Present
6218,125,9,2025-02-03,Present
6219,125,9,2025-02-14,Absent
6220,125,9,2025-03-30,Absent
6221,125,3,2025-01-04,Present
6222,125,3,2025-02-09,Absent
6223,125,3,2025-02-09,Present
6224,125,3,2025-01-29,Present
6225,125,3,2025-02-09,Present
6226,125,3,2025-03-07,Present
6227,125,3,2025-03-21,Absent
6228,125,3,2025-03-09,Absent
6229,125,3,2025-03-24,Absent
6230,125,3,2025-01-12,Present
6231,125,1,2025-02-19,Absent
6232,125,1,2025-01-31,Present
6233,125,1,2025-03-20,Absent
6234,125,1,2025-03-20,Absent
6235,125,1,2025-03-22,Absent
6236,125,1,2025-01-10,Absent
6237,125,1,2025-02-26,Absent
6238,125,1,2025-02-14,Present
6239,125,1,2025-03-08,Present
6240,125,1,2025-03-26,Present
6241,125,8,2025-03-12,Present
6242,125,8,2025-01-01,Present
6243,125,8,2025-03-08,Absent
6244,125,8,2025-03-26,Present
6245,125,8,2025-01-24,Present
6246,125,8,2025-01-08,Absent
6247,125,8,2025-01-19,Absent
6248,125,8,2025-03-03,Present
6249,125,8,2025-01-08,Present
6250,125,8,2025-01-14,Absent
6251,126,10,2025-03-11,Absent
6252,126,10,2025-02-19,Absent
6253,126,10,2025-03-22,Absent
6254,126,10,2025-02-08,Present
6255,126,10,2025-02-12,Present
6256,126,10,2025-01-07,Absent
6257,126,10,2025-02-15,Present
6258,126,10,2025-02-16,Present
6259,126,10,2025-01-27,Absent
6260,126,10,2025-03-23,Present
6261,126,2,2025-01-26,Absent
6262,126,2,2025-02-11,Absent
6263,126,2,2025-01-24,Present
6264,126,2,2025-03-03,Present
6265,126,2,2025-02-14,Present
6266,126,2,2025-01-18,Present
6267,126,2,2025-01-12,Present
6268,126,2,2025-03-01,Present
6269,126,2,2025-02-12,Present
6270,126,2,2025-01-07,Absent
6271,126,5,2025-02-06,Absent
6272,126,5,2025-01-12,Present
6273,126,5,2025-03-13,Present
6274,126,5,2025-01-11,Present
6275,126,5,2025-01-10,Present
6276,126,5,2025-03-19,Present
6277,126,5,2025-02-14,Present
6278,126,5,2025-02-07,Absent
6279,126,5,2025-01-01,Present
6280,126,5,2025-01-07,Present
6281,126,7,2025-02-18,Present
6282,126,7,2025-02-26,Absent
6283,126,7,2025-01-08,Absent
6284,126,7,2025-03-07,Present
6285,126,7,2025-01-04,Absent
6286,126,7,2025-01-21,Present
6287,126,7,2025-02-27,Present
6288,126,7,2025-03-30,Absent
6289,126,7,2025-03-22,Present
6290,126,7,2025-01-25,Absent
6291,126,4,2025-03-24,Absent
6292,126,4,2025-03-10,Present
6293,126,4,2025-03-01,Absent
6294,126,4,2025-02-04,Absent
6295,126,4,2025-01-05,Absent
6296,126,4,2025-01-26,Present
6297,126,4,2025-01-14,Present
6298,126,4,2025-03-25,Present
6299,126,4,2025-02-25,Present
6300,126,4,2025-03-13,Present
6301,127,1,2025-01-18,Present
6302,127,1,2025-01-01,Present
6303,127,1,2025-02-16,Absent
6304,127,1,2025-02-24,Present
6305,127,1,2025-01-08,Present
6306,127,1,2025-01-27,Present
6307,127,1,2025-02-13,Absent
6308,127,1,2025-02-05,Absent
6309,127,1,2025-03-21,Present
6310,127,1,2025-02-07,Absent
6311,127,8,2025-01-27,Present
6312,127,8,2025-03-13,Absent
6313,127,8,2025-01-22,Absent
6314,127,8,2025-02-06,Absent
6315,127,8,2025-01-12,Present
6316,127,8,2025-02-17,Absent
6317,127,8,2025-01-08,Absent
6318,127,8,2025-02-21,Present
6319,127,8,2025-01-09,Absent
6320,127,8,2025-03-05,Absent
6321,127,6,2025-03-04,Present
6322,127,6,2025-03-07,Present
6323,127,6,2025-02-14,Present
6324,127,6,2025-02-13,Absent
6325,127,6,2025-03-12,Present
6326,127,6,2025-01-19,Absent
6327,127,6,2025-01-19,Present
6328,127,6,2025-03-26,Absent
6329,127,6,2025-03-11,Present
6330,127,6,2025-01-04,Absent
6331,127,7,2025-01-24,Absent
6332,127,7,2025-01-03,Absent
6333,127,7,2025-01-02,Present
6334,127,7,2025-03-10,Present
6335,127,7,2025-03-08,Present
6336,127,7,2025-01-02,Absent
6337,127,7,2025-02-23,Present
6338,127,7,2025-03-07,Present
6339,127,7,2025-03-07,Absent
6340,127,7,2025-01-15,Present
6341,127,10,2025-02-07,Absent
6342,127,10,2025-02-09,Present
6343,127,10,2025-02-13,Absent
6344,127,10,2025-02-17,Absent
6345,127,10,2025-03-24,Absent
6346,127,10,2025-01-10,Present
6347,127,10,2025-03-09,Present
6348,127,10,2025-01-25,Absent
6349,127,10,2025-03-12,Present
6350,127,10,2025-02-27,Present
6351,128,9,2025-01-06,Absent
6352,128,9,2025-03-13,Present
6353,128,9,2025-02-12,Absent
6354,128,9,2025-02-17,Present
6355,128,9,2025-01-21,Present
6356,128,9,2025-03-16,Present
6357,128,9,2025-01-06,Absent
6358,128,9,2025-03-19,Absent
6359,128,9,2025-02-20,Present
6360,128,9,2025-02-16,Absent
6361,128,1,2025-03-09,Absent
6362,128,1,2025-01-26,Absent
6363,128,1,2025-03-01,Present
6364,128,1,2025-02-20,Present
6365,128,1,2025-03-30,Present
6366,128,1,2025-03-29,Absent
6367,128,1,2025-01-21,Absent
6368,128,1,2025-02-19,Present
6369,128,1,2025-01-18,Absent
6370,128,1,2025-02-13,Absent
6371,128,5,2025-03-15,Absent
6372,128,5,2025-03-12,Present
6373,128,5,2025-03-18,Absent
6374,128,5,2025-03-21,Present
6375,128,5,2025-01-08,Present
6376,128,5,2025-02-03,Present
6377,128,5,2025-03-30,Present
6378,128,5,2025-03-03,Absent
6379,128,5,2025-01-02,Absent
6380,128,5,2025-01-29,Present
6381,128,7,2025-02-24,Absent
6382,128,7,2025-03-19,Present
6383,128,7,2025-01-31,Absent
6384,128,7,2025-02-13,Absent
6385,128,7,2025-02-10,Present
6386,128,7,2025-01-02,Absent
6387,128,7,2025-02-11,Absent
6388,128,7,2025-02-08,Absent
6389,128,7,2025-03-18,Absent
6390,128,7,2025-02-23,Absent
6391,128,4,2025-03-22,Absent
6392,128,4,2025-01-25,Present
6393,128,4,2025-03-27,Absent
6394,128,4,2025-01-14,Present
6395,128,4,2025-03-02,Absent
6396,128,4,2025-02-01,Absent
6397,128,4,2025-01-10,Absent
6398,128,4,2025-01-28,Present
6399,128,4,2025-02-17,Present
6400,128,4,2025-01-30,Present
6401,129,5,2025-03-08,Present
6402,129,5,2025-03-06,Present
6403,129,5,2025-03-10,Present
6404,129,5,2025-02-18,Present
6405,129,5,2025-02-08,Present
6406,129,5,2025-02-01,Absent
6407,129,5,2025-02-12,Absent
6408,129,5,2025-02-05,Present
6409,129,5,2025-01-15,Absent
6410,129,5,2025-02-23,Present
6411,129,10,2025-03-19,Absent
6412,129,10,2025-03-07,Absent
6413,129,10,2025-02-23,Present
6414,129,10,2025-02-06,Absent
6415,129,10,2025-03-25,Present
6416,129,10,2025-03-24,Present
6417,129,10,2025-03-02,Present
6418,129,10,2025-03-02,Absent
6419,129,10,2025-02-04,Absent
6420,129,10,2025-01-06,Present
6421,129,1,2025-03-13,Present
6422,129,1,2025-02-26,Absent
6423,129,1,2025-03-24,Present
6424,129,1,2025-01-24,Present
6425,129,1,2025-01-19,Present
6426,129,1,2025-01-30,Present
6427,129,1,2025-01-16,Absent
6428,129,1,2025-02-25,Present
6429,129,1,2025-03-01,Absent
6430,129,1,2025-03-08,Present
6431,129,9,2025-02-26,Absent
6432,129,9,2025-03-26,Absent
6433,129,9,2025-01-17,Absent
6434,129,9,2025-01-22,Present
6435,129,9,2025-03-21,Absent
6436,129,9,2025-03-29,Present
6437,129,9,2025-03-16,Absent
6438,129,9,2025-02-11,Present
6439,129,9,2025-02-08,Present
6440,129,9,2025-03-21,Absent
6441,129,8,2025-03-21,Absent
6442,129,8,2025-02-23,Absent
6443,129,8,2025-03-22,Absent
6444,129,8,2025-01-03,Absent
6445,129,8,2025-03-21,Present
6446,129,8,2025-03-06,Present
6447,129,8,2025-02-13,Absent
6448,129,8,2025-02-23,Present
6449,129,8,2025-01-17,Absent
6450,129,8,2025-03-18,Present
6451,130,4,2025-02-10,Absent
6452,130,4,2025-01-21,Absent
6453,130,4,2025-03-06,Present
6454,130,4,2025-01-30,Absent
6455,130,4,2025-01-22,Present
6456,130,4,2025-01-09,Absent
6457,130,4,2025-03-04,Absent
6458,130,4,2025-03-09,Absent
6459,130,4,2025-01-25,Absent
6460,130,4,2025-02-08,Present
6461,130,10,2025-02-05,Present
6462,130,10,2025-02-13,Absent
6463,130,10,2025-03-04,Present
6464,130,10,2025-02-10,Absent
6465,130,10,2025-02-11,Absent
6466,130,10,2025-02-21,Present
6467,130,10,2025-03-17,Present
6468,130,10,2025-02-19,Absent
6469,130,10,2025-01-04,Absent
6470,130,10,2025-01-25,Present
6471,130,5,2025-01-31,Present
6472,130,5,2025-01-18,Present
6473,130,5,2025-02-24,Absent
6474,130,5,2025-03-29,Present
6475,130,5,2025-03-28,Absent
6476,130,5,2025-02-02,Present
6477,130,5,2025-02-21,Present
6478,130,5,2025-02-23,Absent
6479,130,5,2025-03-20,Present
6480,130,5,2025-03-10,Absent
6481,130,3,2025-02-06,Absent
6482,130,3,2025-01-30,Absent
6483,130,3,2025-02-16,Absent
6484,130,3,2025-01-18,Absent
6485,130,3,2025-03-23,Absent
6486,130,3,2025-03-18,Present
6487,130,3,2025-03-04,Absent
6488,130,3,2025-01-16,Present
6489,130,3,2025-01-21,Absent
6490,130,3,2025-03-24,Absent
6491,130,1,2025-03-30,Present
6492,130,1,2025-02-24,Present
6493,130,1,2025-03-20,Absent
6494,130,1,2025-02-09,Absent
6495,130,1,2025-03-10,Present
6496,130,1,2025-02-26,Absent
6497,130,1,2025-01-26,Present
6498,130,1,2025-01-01,Present
6499,130,1,2025-01-13,Present
6500,130,1,2025-01-02,Absent
6501,131,7,2025-02-09,Present
6502,131,7,2025-01-09,Present
6503,131,7,2025-01-06,Absent
6504,131,7,2025-01-15,Absent
6505,131,7,2025-01-03,Absent
6506,131,7,2025-02-06,Present
6507,131,7,2025-01-19,Present
6508,131,7,2025-03-08,Present
6509,131,7,2025-02-11,Absent
6510,131,7,2025-03-11,Absent
6511,131,1,2025-02-28,Present
6512,131,1,2025-03-19,Absent
6513,131,1,2025-02-24,Absent
6514,131,1,2025-03-23,Absent
6515,131,1,2025-01-17,Present
6516,131,1,2025-01-21,Absent
6517,131,1,2025-02-11,Absent
6518,131,1,2025-03-14,Absent
6519,131,1,2025-01-19,Present
6520,131,1,2025-03-07,Present
6521,131,2,2025-01-31,Present
6522,131,2,2025-02-21,Present
6523,131,2,2025-03-17,Present
6524,131,2,2025-02-10,Present
6525,131,2,2025-01-31,Absent
6526,131,2,2025-02-07,Present
6527,131,2,2025-02-21,Present
6528,131,2,2025-02-17,Present
6529,131,2,2025-02-07,Absent
6530,131,2,2025-01-08,Absent
6531,131,10,2025-01-22,Present
6532,131,10,2025-02-13,Absent
6533,131,10,2025-02-03,Absent
6534,131,10,2025-03-04,Absent
6535,131,10,2025-03-27,Absent
6536,131,10,2025-01-20,Absent
6537,131,10,2025-02-18,Present
6538,131,10,2025-03-16,Absent
6539,131,10,2025-01-03,Present
6540,131,10,2025-02-24,Present
6541,131,9,2025-01-22,Present
6542,131,9,2025-03-28,Present
6543,131,9,2025-01-14,Absent
6544,131,9,2025-01-18,Present
6545,131,9,2025-01-29,Absent
6546,131,9,2025-02-13,Present
6547,131,9,2025-01-20,Absent
6548,131,9,2025-03-04,Present
6549,131,9,2025-01-03,Absent
6550,131,9,2025-02-09,Present
6551,132,3,2025-01-12,Present
6552,132,3,2025-01-28,Present
6553,132,3,2025-01-12,Present
6554,132,3,2025-01-28,Present
6555,132,3,2025-02-20,Present
6556,132,3,2025-01-05,Present
6557,132,3,2025-03-16,Absent
6558,132,3,2025-01-24,Present
6559,132,3,2025-03-15,Absent
6560,132,3,2025-01-04,Present
6561,132,7,2025-01-30,Present
6562,132,7,2025-01-22,Absent
6563,132,7,2025-02-23,Present
6564,132,7,2025-01-15,Present
6565,132,7,2025-02-23,Present
6566,132,7,2025-01-25,Present
6567,132,7,2025-02-27,Absent
6568,132,7,2025-02-01,Absent
6569,132,7,2025-02-21,Absent
6570,132,7,2025-01-13,Present
6571,132,5,2025-02-26,Present
6572,132,5,2025-01-15,Absent
6573,132,5,2025-01-30,Absent
6574,132,5,2025-03-17,Absent
6575,132,5,2025-01-27,Present
6576,132,5,2025-02-07,Absent
6577,132,5,2025-02-12,Present
6578,132,5,2025-03-28,Absent
6579,132,5,2025-02-01,Present
6580,132,5,2025-01-01,Absent
6581,132,2,2025-02-25,Absent
6582,132,2,2025-03-21,Absent
6583,132,2,2025-03-22,Absent
6584,132,2,2025-01-10,Absent
6585,132,2,2025-01-01,Present
6586,132,2,2025-03-19,Absent
6587,132,2,2025-03-07,Present
6588,132,2,2025-03-21,Present
6589,132,2,2025-02-18,Present
6590,132,2,2025-02-17,Present
6591,132,6,2025-02-22,Present
6592,132,6,2025-01-13,Absent
6593,132,6,2025-01-28,Present
6594,132,6,2025-02-08,Absent
6595,132,6,2025-02-20,Absent
6596,132,6,2025-03-04,Absent
6597,132,6,2025-01-19,Present
6598,132,6,2025-02-17,Absent
6599,132,6,2025-01-21,Present
6600,132,6,2025-02-04,Absent
6601,133,9,2025-02-07,Absent
6602,133,9,2025-03-26,Absent
6603,133,9,2025-03-05,Absent
6604,133,9,2025-01-01,Absent
6605,133,9,2025-02-11,Present
6606,133,9,2025-03-17,Present
6607,133,9,2025-01-25,Present
6608,133,9,2025-01-26,Present
6609,133,9,2025-02-04,Absent
6610,133,9,2025-03-01,Absent
6611,133,3,2025-03-27,Absent
6612,133,3,2025-02-15,Absent
6613,133,3,2025-03-23,Present
6614,133,3,2025-02-12,Absent
6615,133,3,2025-02-19,Present
6616,133,3,2025-01-29,Absent
6617,133,3,2025-02-08,Present
6618,133,3,2025-03-13,Present
6619,133,3,2025-01-02,Present
6620,133,3,2025-02-15,Present
6621,133,8,2025-03-21,Present
6622,133,8,2025-03-17,Present
6623,133,8,2025-03-30,Present
6624,133,8,2025-03-05,Absent
6625,133,8,2025-03-08,Present
6626,133,8,2025-03-05,Present
6627,133,8,2025-02-12,Absent
6628,133,8,2025-03-13,Absent
6629,133,8,2025-03-17,Absent
6630,133,8,2025-01-24,Present
6631,133,4,2025-03-12,Present
6632,133,4,2025-02-07,Present
6633,133,4,2025-01-10,Present
6634,133,4,2025-03-16,Present
6635,133,4,2025-03-02,Absent
6636,133,4,2025-02-17,Absent
6637,133,4,2025-03-22,Absent
6638,133,4,2025-03-30,Absent
6639,133,4,2025-03-26,Absent
6640,133,4,2025-01-22,Present
6641,133,5,2025-03-21,Absent
6642,133,5,2025-01-30,Present
6643,133,5,2025-02-10,Absent
6644,133,5,2025-03-22,Absent
6645,133,5,2025-03-03,Present
6646,133,5,2025-02-12,Present
6647,133,5,2025-01-04,Absent
6648,133,5,2025-03-01,Present
6649,133,5,2025-03-27,Absent
6650,133,5,2025-02-09,Present
6651,134,9,2025-02-07,Present
6652,134,9,2025-02-20,Present
6653,134,9,2025-01-25,Absent
6654,134,9,2025-01-10,Absent
6655,134,9,2025-03-15,Present
6656,134,9,2025-02-05,Present
6657,134,9,2025-01-23,Absent
6658,134,9,2025-02-25,Absent
6659,134,9,2025-02-06,Absent
6660,134,9,2025-03-16,Absent
6661,134,3,2025-03-22,Absent
6662,134,3,2025-02-25,Present
6663,134,3,2025-03-23,Present
6664,134,3,2025-01-23,Present
6665,134,3,2025-03-23,Present
6666,134,3,2025-01-12,Present
6667,134,3,2025-02-21,Present
6668,134,3,2025-01-24,Absent
6669,134,3,2025-02-08,Absent
6670,134,3,2025-03-06,Absent
6671,134,8,2025-01-20,Present
6672,134,8,2025-03-24,Absent
